PITCHER,DATE,INNING,BATTER_IN_INNING,PITCH_NUMBER,PITCH_TYPE,SPIN_RATE,VELO,RELEASE_EXTENSION,RELEASE_SIDE,RELEASE_HEIGHT
PITCHER B,20190422,4,2,3,SL,2386.52,81.7031,5.35443,1.11097,5.80749
PITCHER B,20190422,4,2,4,SL,2304.46,80.3249,5.09801,0.883528,5.90398
PITCHER B,20190422,4,2,5,FB,2159.27,91.0731,5.62255,0.990741,5.71527
PITCHER B,20190422,4,3,1,CH,1409.03,81.669,5.60423,1.03414,5.81883
PITCHER B,20190422,4,3,2,FB,2084.86,89.4914,5.52143,1.18012,5.83988
PITCHER B,20190422,4,3,3,FB,2109.74,90.6234,5.49899,1.10092,5.80905
PITCHER B,20190422,4,3,4,FB,2128.72,91.4914,5.49946,1.04242,5.80527
PITCHER B,20190422,4,4,1,FB,2076,91.0237,5.62083,1.0081,5.78757
PITCHER B,20190422,4,4,2,FB,2015.37,90.5805,5.66823,0.974871,5.86115
PITCHER B,20190422,4,5,1,FB,2070.8,89.8074,5.57032,1.11266,5.81514
PITCHER B,20190422,4,5,2,CH,1337.69,81.928,5.61484,1.05738,6.08211
PITCHER B,20190422,4,5,3,FB,2105.18,93.1105,5.52439,0.957416,5.99874
PITCHER B,20190422,4,5,4,CH,1321.09,82.4488,5.60794,0.80754,5.84647
PITCHER B,20190422,5,1,1,FB,2211.98,90.6587,5.45872,1.0945,5.82764
PITCHER B,20190422,5,2,1,CH,1355.85,81.7996,5.58393,1.14192,5.82465
PITCHER B,20190422,5,2,2,FB,2160.3,91.157,5.3926,1.10793,5.87231
PITCHER B,20190422,5,2,3,FB,2188.97,90.7107,5.46463,0.951781,6.13478
PITCHER B,20190422,5,2,4,FB,2204.12,90.2317,5.5997,1.01248,5.85444
PITCHER B,20190422,5,3,1,FB,2108.17,87.708,5.52259,1.03229,5.76872
PITCHER B,20190422,5,3,2,FB,2125.86,88.8034,5.52704,1.22333,5.49381
PITCHER B,20190422,5,3,3,FB,2063.69,88.8913,5.37341,1.12761,5.68715
PITCHER B,20190422,5,3,4,FB,2038.17,92.4125,5.67404,1.07122,5.48365
PITCHER B,20190422,5,3,5,FB,2132.42,90.3298,5.48873,1.20399,5.7633
PITCHER B,20190422,5,4,1,FB,2087.18,90.3502,5.41161,1.09178,5.80208
PITCHER B,20190422,5,4,2,CH,1265.53,82.2384,5.76403,1.11798,5.88923
PITCHER B,20190422,5,4,3,FB,2062.01,89.9178,5.51359,1.14327,5.82906
PITCHER B,20190422,5,4,4,FB,2053.67,91.1488,5.4836,1.02937,6.03983
PITCHER B,20190422,5,4,5,CH,1238.64,82.3678,5.66938,1.0685,6.06355
PITCHER B,20190422,5,4,6,CH,1268.53,81.5631,5.65313,1.13791,6.03022
PITCHER B,20190422,5,5,1,FB,2125.11,91.8016,5.47948,1.05882,5.82591
PITCHER B,20190422,5,5,2,FB,2063.83,91.6104,5.68473,1.02784,5.61288
PITCHER B,20190422,5,5,3,CH,1439.05,82.8855,5.89617,1.17679,5.88395
PITCHER B,20190422,5,5,4,CH,1459.85,83.1474,5.847,1.04966,5.83324
PITCHER B,20190422,5,5,5,FB,2127.04,91.3546,5.45611,0.945026,5.93434
PITCHER B,20190422,5,5,6,FB,2164.67,92.4225,5.65086,0.991929,5.75254
PITCHER B,20190422,6,1,1,FB,2117.1,89.2627,5.37288,0.992718,5.89006
PITCHER B,20190422,6,1,2,SL,2304.74,83.0421,5.3497,1.06024,5.89277
PITCHER B,20190422,6,1,3,SL,2350.55,82.9781,5.46613,1.06412,5.61597
PITCHER B,20190422,6,1,4,FB,2120.36,89.7333,5.38352,1.06394,6.05945
PITCHER B,20190422,6,2,1,SL,2337.04,84.2541,5.63519,1.18368,5.71163
PITCHER B,20190422,6,2,2,FB,2108.69,90.6575,5.65954,1.05775,5.77211
PITCHER B,20190422,6,2,3,CH,1309.45,83.2457,5.36527,0.908181,5.99799
PITCHER B,20190422,6,2,4,CH,1348.77,82.7328,5.63588,1.01933,5.95699
PITCHER B,20190422,6,2,5,FB,2186.62,91.2077,5.49323,1.01326,5.6572
PITCHER B,20190422,6,2,6,FB,2180.15,92.4135,5.50709,0.9844,5.67603
PITCHER B,20190422,6,3,1,SL,2409.61,84.1489,5.48299,1.16189,5.61707
PITCHER B,20190422,6,3,2,SL,2285.47,84.2287,5.31797,1.03677,5.62862
PITCHER B,20190422,6,3,3,FB,2172.29,94.6611,5.6869,0.82615,5.69795
PITCHER B,20190422,6,3,4,SL,2364.79,79.5402,4.94115,0.950276,5.87849
PITCHER B,20190427,1,1,1,FB,2225.56,90.2897,5.49915,1.37479,5.81881
PITCHER B,20190427,1,1,2,FB,2150.41,90.2789,5.44754,1.35971,5.80736
PITCHER B,20190427,1,1,3,SL,2452.06,82.2945,5.38134,1.31491,5.83668
PITCHER B,20190427,1,1,4,SL,2419.43,82.5606,5.51817,0.995756,5.98137
PITCHER B,20190427,1,2,1,FB,2127.35,91.6322,5.72936,1.14768,5.70775
PITCHER B,20190427,1,2,2,FB,2156.66,90.7444,5.61773,1.18339,5.90284
PITCHER B,20190427,1,2,3,SL,2311.32,83.0003,5.40795,1.23292,5.7912
PITCHER B,20190427,1,2,4,FB,2060.51,90.3972,5.61048,1.11659,5.92636
PITCHER B,20190427,1,3,1,FB,2082.29,90.959,5.55348,1.22699,5.94473
PITCHER B,20190427,1,3,2,FB,2198.64,91.2628,5.69441,1.13643,5.86996
PITCHER B,20190427,1,4,1,FB,2129.01,89.6117,5.59042,1.27966,5.86265
PITCHER B,20190427,1,4,2,SL,2314.5,81.3412,5.18414,1.32877,5.82987
PITCHER B,20190427,1,4,3,FB,2089.81,90.8692,5.52427,1.25224,5.82148
PITCHER B,20190427,1,4,4,FB,2053.47,90.399,5.55579,1.30604,5.82819
PITCHER B,20190427,1,4,5,FB,2166.86,90.1163,5.59103,1.24747,5.91113
PITCHER B,20190427,1,4,6,SL,2429.65,82.9206,5.35729,1.20499,5.84552
PITCHER B,20190427,2,1,1,FB,2212.3,88.7598,5.51286,1.31117,5.99341
PITCHER B,20190427,2,1,2,CH,1270.15,82.4889,5.47083,1.17783,6.0896
PITCHER B,20190427,2,1,3,FB,2078.56,88.4979,5.55576,1.21396,5.6477
PITCHER B,20190427,2,2,1,FB,2128.42,90.3647,5.51834,1.16545,5.96601
PITCHER B,20190427,2,2,2,FB,2093.54,89.9708,5.38961,1.16367,5.86542
PITCHER B,20190427,2,3,1,FB,2199.82,90.14,5.50577,1.18712,5.91863
PITCHER B,20190427,2,3,2,CH,1392.09,81.7551,5.8277,1.17052,5.848
PITCHER B,20190427,2,3,3,CH,1317.77,82.8086,5.64446,1.21312,5.96116
PITCHER B,20190427,2,3,4,CH,1437.08,82.7538,5.80058,1.01629,6.3196
PITCHER B,20190427,2,4,1,FB,2155.26,89.8715,5.45707,1.24583,5.82345
PITCHER B,20190427,2,4,2,FB,2183.31,90.2715,5.43085,0.980533,6.17935
PITCHER B,20190427,2,4,3,CH,1432.46,82.3996,5.87906,1.0181,5.88375
PITCHER B,20190427,2,4,4,CH,1401.07,82.0412,5.93694,1.15274,5.87923
PITCHER B,20190427,2,4,5,FB,2155.97,93.0507,5.61105,0.933481,6.24116
PITCHER B,20190427,2,4,6,FB,2117.93,91.6821,5.43938,1.1379,5.86621
PITCHER B,20190427,2,5,1,FB,2128.4,90.5005,5.46483,0.993712,6.24535
PITCHER B,20190427,2,5,2,FB,2245.81,90.6037,5.60219,1.11513,5.92808
PITCHER B,20190427,3,1,1,SL,2315.75,79.7952,5.43565,1.18251,5.90108
PITCHER B,20190427,3,1,2,FB,2189.2,90.1156,5.6493,0.99807,5.89416
PITCHER B,20190427,3,1,3,SL,2466.57,82.2275,5.51885,1.15606,5.85848
PITCHER B,20190427,3,2,1,FB,2093.47,90.6983,5.49788,1.41272,5.69149
PITCHER B,20190427,3,2,2,FB,2194.75,90.4359,5.61721,1.11222,5.86458
PITCHER B,20190427,3,2,3,FB,2073.3,89.707,5.50925,1.13322,5.87226
PITCHER B,20190427,3,3,1,CH,1320.78,82.3837,5.74083,1.11816,5.85835
PITCHER B,20190427,3,3,2,FB,2050.58,90.1533,5.50792,1.21103,5.84528
PITCHER B,20190427,3,3,3,FB,2002.67,88.324,5.60091,1.12767,6.12184
PITCHER B,20190427,3,3,4,CH,1403,83.2214,5.75889,1.19769,6.19317
PITCHER B,20190427,3,3,5,FB,2031.86,90.3196,5.6214,1.06794,5.88261
PITCHER B,20190427,3,4,1,FB,1962.63,90.6372,5.53379,1.07298,5.80592
PITCHER B,20190427,3,5,1,CH,1452.19,83.0343,5.59625,1.13576,6.02635
PITCHER B,20190427,3,5,2,FB,1991.15,91.582,5.41125,1.28556,5.70339
PITCHER B,20190427,3,5,3,FB,2026.63,91.1578,5.61497,1.13454,6.03102
PITCHER B,20190427,3,5,4,FB,1826.16,91.8846,5.68602,1.15343,5.68355
PITCHER B,20190427,3,5,5,CH,1367.54,83.2479,5.93599,1.19067,5.90035
PITCHER B,20190427,3,6,1,FB,2000.68,91.0319,5.62827,1.15495,5.90058
PITCHER B,20190427,3,6,2,FB,1986.59,91.0614,5.59869,1.05484,5.98007
PITCHER B,20190427,3,6,3,CH,1474.81,83.3958,5.94423,1.17227,5.87365
PITCHER B,20190427,3,6,4,CH,1321.75,82.8227,5.86911,1.16303,6.11847
PITCHER B,20190427,3,6,5,FB,2016.58,92.1404,5.66709,1.05941,5.94349
PITCHER B,20190427,4,1,1,FB,2087.01,88.8096,5.36212,1.27519,5.85274
PITCHER B,20190427,4,1,2,CB,2262.98,77.1706,4.96109,1.0423,6.14279
PITCHER B,20190427,4,2,1,FB,1914.68,89.8985,5.41798,1.24073,5.97081
PITCHER B,20190427,4,2,2,FB,2017.68,89.169,5.48814,1.17032,5.85859
PITCHER B,20190427,4,2,3,FB,1938.47,90.0941,5.42423,1.10104,5.82337
PITCHER B,20190427,4,2,4,FB,1981.62,90.8181,5.5875,1.13511,5.86059
PITCHER B,20190427,4,2,5,CH,1451.63,82.2022,5.70475,1.06606,6.10498
PITCHER B,20190427,4,3,1,FB,1827.89,89.2432,5.65858,1.18366,5.90624
PITCHER B,20190427,4,3,2,FB,1821.71,88.4572,5.45022,1.24712,5.8549
PITCHER B,20190427,4,3,3,CH,1391.71,81.8709,5.73924,1.15327,5.94274
PITCHER B,20190427,4,3,4,FB,1961.24,89.6171,5.43569,1.08963,6.08084
PITCHER B,20190427,4,3,5,FB,2017.05,89.448,5.75014,1.06086,5.6758
PITCHER B,20190427,4,4,1,SL,2112.01,81.2949,5.60624,1.31305,5.66743
PITCHER B,20190427,4,5,1,SL,2142.82,81.7656,5.68683,1.19892,5.70624
PITCHER B,20190427,4,6,1,FB,2019.67,89.8566,5.68428,1.17365,5.86818
PITCHER B,20190427,4,6,2,FB,2018.61,90.2603,5.52249,1.11372,5.86123
PITCHER B,20190427,4,6,3,FB,2050.96,90.6893,5.51714,0.861973,5.94019
PITCHER B,20190427,4,6,4,FB,2015.83,90.4833,5.64541,1.12861,5.50652
PITCHER B,20190427,4,7,1,FB,2026.88,90.0962,5.5778,1.11961,5.70119
PITCHER B,20190427,4,7,2,SL,2302.42,81.7701,5.5568,1.28101,5.65598
PITCHER B,20190427,4,7,3,SL,2193.61,81.0083,5.47063,1.26539,5.67792
PITCHER B,20190427,4,7,4,SL,2230.88,80.5461,5.21415,1.14899,5.72517
PITCHER B,20190503,1,1,1,FB,2161.07,89.6384,5.80343,1.07413,6.00224
PITCHER B,20190503,1,1,2,SL,2433,84.8407,5.708,1.12387,5.91975
PITCHER B,20190503,1,2,1,FB,2177.75,90.3906,5.97627,1.16225,6.00772
PITCHER B,20190503,1,3,1,FB,2177.71,89.7235,5.94099,1.11953,6.27087
PITCHER B,20190503,1,3,2,CH,1523.95,83.5139,6.13563,1.12726,6.26621
PITCHER B,20190503,1,3,3,CH,1574.91,82.8784,6.23014,0.908626,6.06345
PITCHER B,20190503,1,3,4,FB,2117.8,91.022,6.00609,0.835723,6.13924
PITCHER B,20190503,1,3,5,FB,2191.35,91.8251,6.09348,0.865082,6.00539
PITCHER B,20190503,1,3,6,CH,1557.04,82.923,6.09368,0.95856,6.25307
PITCHER B,20190503,1,4,1,CH,1486.55,82.681,6.10409,0.814873,6.21516
PITCHER B,20190503,1,4,2,FB,1032.97,91.3391,6.03642,0.909483,6.186
PITCHER B,20190503,1,4,3,CH,1513.55,83.3012,6.05219,1.01643,6.26201
PITCHER B,20190503,1,4,4,SL,2401.47,79.4742,5.60306,0.901885,6.12741
PITCHER B,20190503,1,4,5,FB,2059.23,90.4447,6.25102,0.760139,6.0032
PITCHER B,20190503,1,4,6,FB,2064.85,89.933,6.24291,0.825208,6.2892
PITCHER B,20190503,2,1,1,FB,2066.32,89.7618,5.9768,1.02848,6.00987
PITCHER B,20190503,2,1,2,FB,2043.65,89.467,5.8103,1.23277,5.84375
PITCHER B,20190503,2,1,3,CH,1517.58,83.6394,6.1497,0.797521,6.00204
PITCHER B,20190503,2,1,4,FB,2090.68,89.6891,6.09474,0.781593,6.1192
PITCHER B,20190503,2,1,5,FB,2071.29,89.2288,5.94722,1.00587,5.93353
PITCHER B,20190503,2,1,6,CH,1467.54,84.9908,6.1144,0.955308,5.94785
PITCHER B,20190503,2,1,7,FB,1844.89,91.693,6.06017,0.795956,5.92738
PITCHER B,20190503,2,2,1,FB,1880.7,90.5905,6.00139,0.969155,5.99243
PITCHER B,20190503,2,2,2,FB,1931.31,90.302,5.98264,0.899885,5.98335
PITCHER B,20190503,2,2,3,CH,1441.3,83.7318,6.10575,0.99606,6.17107
PITCHER B,20190503,2,3,1,FB,1981.56,89.222,5.95879,0.922343,5.91981
PITCHER B,20190503,2,3,2,FB,1969.58,90.3338,6.02054,0.887541,6.02088
PITCHER B,20190503,2,3,3,FB,1938.85,90.117,6.06145,0.840712,6.07965
PITCHER B,20190503,2,3,4,FB,2027.17,90.514,5.9876,0.780273,6.2283
PITCHER B,20190503,2,4,1,FB,2069,89.7854,6.01084,0.953444,5.96756
PITCHER B,20190503,2,4,2,FB,1777.46,90.5993,6.02822,1.14673,5.84302
PITCHER B,20190503,2,4,3,FB,1920.99,89.7759,6.02214,0.946501,5.92909
PITCHER B,20190503,2,4,4,FB,2043.8,89.4043,6.03299,1.06737,5.78928
PITCHER B,20190503,2,4,5,SL,NULL,82.2836,5.61416,1.01906,5.78136
PITCHER B,20190503,3,1,1,FB,2081.58,88.3569,5.92644,1.10255,5.92612
PITCHER B,20190503,3,1,2,FB,2050.94,88.0846,6.1827,1.23069,5.95645
PITCHER B,20190503,3,1,3,FB,2068.78,89.2686,5.79635,1.01801,5.90431
PITCHER B,20190503,3,1,4,FB,2016.6,89.0276,5.92076,1.02382,5.89967
PITCHER B,20190503,3,1,5,FB,2055.85,91.0409,5.82342,0.98689,5.79801
PITCHER B,20190503,3,2,1,SL,NULL,81.5503,5.66378,1.11823,5.75783
PITCHER B,20190503,3,2,2,FB,2067.32,89.1559,6.2103,0.872036,5.94819
PITCHER B,20190503,3,3,1,CH,1494.91,83.3133,6.12143,0.906632,5.87876
PITCHER B,20190503,3,3,2,FB,1983.94,91.0054,6.22096,0.904502,6.06316
PITCHER B,20190503,3,3,3,CH,1448.12,83.1341,6.23873,0.93238,5.95496
PITCHER B,20190503,3,3,4,FB,2017.05,91.5617,6.14347,0.735171,5.83972
PITCHER B,20190503,3,3,5,SL,2181.95,83.2207,5.66056,1.07926,5.69913
PITCHER B,20190503,3,3,6,FB,1951.72,90.7461,6.11022,0.938996,5.95377
PITCHER B,20190503,3,3,7,CH,1384.51,83.6274,6.14151,0.847692,5.97817
PITCHER B,20190503,3,3,8,FB,2062.06,92.2742,6.2146,0.751489,5.94995
PITCHER B,20190503,3,4,1,FB,2006.94,90.0982,6.03569,0.869638,5.99689
PITCHER B,20190503,3,4,2,FB,1988.66,90.5247,6.13237,0.995642,5.79273
PITCHER B,20190503,3,4,3,CH,1382.91,82.9812,6.21261,0.899867,5.96416
PITCHER B,20190503,3,4,4,CH,1417.78,83.2291,6.14719,0.801895,6.16297
PITCHER B,20190503,3,4,5,FB,2060.49,90.5077,6.14814,0.76255,5.94161
PITCHER B,20190503,3,4,6,FB,2094.82,91.0747,5.95984,1.07246,5.91656
PITCHER B,20190503,3,5,1,FB,1887.4,90.47,5.95081,1.04457,5.75105
PITCHER B,20190503,3,5,2,CH,1382.88,83.6482,6.20967,0.931876,5.94145
PITCHER B,20190503,3,5,3,FB,1763.31,89.9623,6.0037,0.828859,6.02198
PITCHER B,20190503,3,5,4,FB,1968.91,91.6791,6.20606,0.808089,5.8944
PITCHER B,20190503,3,5,5,SL,NULL,81.554,5.49292,1.15959,5.84728
PITCHER B,20190503,3,5,6,CH,1338.32,83.5522,6.29016,1.01708,5.8146
PITCHER B,20190503,3,5,7,FB,1976.06,91.0151,6.21767,0.799854,5.8618
PITCHER B,20190503,3,5,8,FB,1892.14,91.673,6.08264,1.00461,5.88385
PITCHER B,20190503,3,6,1,SL,2296.41,80.8558,5.40709,1.21767,5.82707
PITCHER B,20190503,3,6,2,FB,1910.62,89.5715,6.01083,1.12169,5.91653
PITCHER B,20190503,3,6,3,FB,1969.61,90.7528,6.14299,0.878815,5.78777
PITCHER B,20190503,3,6,4,FB,2001.33,90.3611,6.16808,0.898914,5.97224
PITCHER B,20190503,3,6,5,CH,1239.62,84.6769,6.32951,0.896144,5.94706
PITCHER B,20190503,3,6,6,CH,1271.06,84.2326,6.29008,0.969528,5.99503
PITCHER B,20190503,4,1,1,FB,1964.49,87.618,5.90419,1.1135,5.87155
PITCHER B,20190503,4,1,2,SL,2253.5,79.7067,5.30141,1.09414,5.76466
PITCHER B,20190503,4,1,3,FB,2163.14,89.8278,6.04486,1.17793,5.8104
PITCHER B,20190503,4,1,4,CH,1350.83,83.3225,5.79602,0.94715,5.97199
PITCHER B,20190503,4,1,5,FB,2053.38,90.2989,5.89909,1.07599,5.7696
PITCHER B,20190503,4,2,1,FB,2004.09,89.0927,5.81601,1.054,5.88709
PITCHER B,20190503,4,2,2,FB,2061.51,89.9072,6.03824,1.16716,5.86415
PITCHER B,20190503,4,2,3,CH,1423.72,83.619,5.98766,0.887952,5.97379
PITCHER B,20190503,4,3,1,FB,1747.58,88.7372,5.97894,0.954002,5.83283
PITCHER B,20190503,4,4,1,FB,1890.26,89.1739,5.97012,0.963362,5.91968
PITCHER B,20190503,4,4,2,FB,2081.9,88.8104,6.07275,0.968298,5.77833
PITCHER B,20190509,1,1,1,FB,1971.52,89.334,5.5497,1.16301,5.59014
PITCHER B,20190509,1,1,2,FB,2076.19,90.1665,5.58527,1.13813,5.76646
PITCHER B,20190509,1,2,1,FB,2010.94,89.8505,5.53947,1.13701,5.69395
PITCHER B,20190509,1,2,2,SL,2209.01,80.2286,5.06169,1.28577,5.72845
PITCHER B,20190509,1,2,3,FB,2031.59,91.7376,5.6049,1.10033,5.61497
PITCHER B,20190509,1,2,4,SL,2290.41,80.9695,5.1708,1.17948,5.71346
PITCHER B,20190509,1,3,1,FB,2054.17,89.1282,5.63556,1.09561,5.73126
PITCHER B,20190509,1,3,2,CH,1398.68,82.0187,5.80197,0.900187,5.88618
PITCHER B,20190509,1,3,3,CH,1350.51,82.5846,5.711,1.03464,5.69524
PITCHER B,20190509,2,1,1,FB,2174.04,89.5792,5.42346,1.28407,5.80936
PITCHER B,20190509,2,1,2,FB,2191.97,89.5712,5.60659,1.09348,5.46863
PITCHER B,20190509,2,1,3,FB,1985.24,90.3191,5.3491,1.14036,5.70442
PITCHER B,20190509,2,2,1,FB,2125.4,89.8712,5.72173,1.13019,5.944
PITCHER B,20190509,2,3,1,FB,2061.44,89.9422,5.40716,1.22856,5.85551
PITCHER B,20190509,2,3,2,FB,2093.77,90.3602,5.48166,1.18051,5.65972
PITCHER B,20190509,2,3,3,CH,1565.68,82.456,5.70465,1.10831,5.76003
PITCHER B,20190509,2,3,4,FB,2073,90.5219,5.66456,1.10036,5.87163
PITCHER B,20190509,2,4,1,FB,2039.31,90.014,5.54908,1.17294,5.68885
PITCHER B,20190509,2,4,2,SL,NULL,82.1485,5.23213,1.14294,5.73474
PITCHER B,20190509,3,1,1,SL,2549.56,81.2602,5.23001,1.06518,5.726
PITCHER B,20190509,3,1,2,SL,NULL,81.2728,5.27907,0.988595,5.76039
PITCHER B,20190509,3,1,3,SL,NULL,81.2539,5.12261,1.07524,5.55029
PITCHER B,20190509,3,1,4,SL,2338.96,79.8043,5.38609,0.913428,5.81087
PITCHER B,20190509,3,1,5,FB,2059.99,92.6677,5.77853,1.07034,5.57678
PITCHER B,20190509,3,1,6,FB,2136.4,92.8596,5.83084,0.981314,5.4396
PITCHER B,20190509,3,2,1,FB,2085.5,89.5676,5.91617,1.05179,5.75943
PITCHER B,20190509,3,2,2,FB,2163.3,91.0626,5.9931,1.00819,5.63466
PITCHER B,20190509,3,3,1,FB,2008.85,90.6594,5.74158,0.963411,6.20255
PITCHER B,20190509,4,1,1,FB,2231.8,90.5658,5.64993,1.02368,5.84142
PITCHER B,20190509,4,1,2,CH,1487.55,84.0609,5.50299,0.78144,5.91166
PITCHER B,20190509,4,1,3,FB,2154.48,90.7663,5.73134,0.992534,5.71107
PITCHER B,20190509,4,1,4,CH,1525.94,85.0626,5.70691,0.934193,6.00981
PITCHER B,20190509,4,2,1,FB,2004.9,92.5192,5.47299,1.0579,5.51711
PITCHER B,20190509,4,3,1,FB,2005.32,89.9639,5.76354,1.03408,5.58307
PITCHER B,20190509,4,3,2,FB,2011.67,90.5853,5.7434,0.895781,5.88693
PITCHER B,20190509,4,3,3,FB,1870.31,90.1043,5.59844,1.18432,5.6409
PITCHER B,20190509,4,4,1,CH,1549.95,83.9584,5.68713,1.13896,5.7434
PITCHER B,20190509,5,1,1,SL,2480.14,81.1969,5.31798,1.17589,5.74842
PITCHER B,20190509,5,1,2,SL,2339.05,82.938,5.35756,1.13447,5.71178
PITCHER B,20190509,5,1,3,FB,2072.42,92.806,5.61445,0.912571,5.44328
PITCHER B,20190509,5,1,4,FB,2040.57,91.8328,5.56189,1.07999,5.83003
PITCHER B,20190509,5,2,1,CH,1460.79,84.0417,5.67273,1.0349,5.84865
PITCHER B,20190509,5,2,2,CH,1470.97,83.8085,5.79591,0.923118,5.73899
PITCHER B,20190509,5,2,3,FB,2060.84,90.1443,5.4445,1.06619,5.73455
PITCHER B,20190509,5,2,4,FB,2005.03,90.1549,5.61589,0.987723,5.76684
PITCHER B,20190509,5,2,5,FB,2054.99,90.931,5.73812,1.00666,5.78487
PITCHER B,20190509,5,3,1,SL,2257.43,82.6664,5.44144,1.22661,5.65294
PITCHER B,20190509,5,4,1,FB,1811.7,91.1595,5.67716,0.994222,5.68089
PITCHER B,20190509,5,4,2,FB,1884.32,91.3853,5.80837,0.931229,5.67532
PITCHER B,20190509,5,4,3,CH,1377.56,84.334,5.90359,0.921928,5.70242
PITCHER B,20190509,6,1,1,FB,1953.56,90.2455,5.37363,1.03738,5.70061
PITCHER B,20190509,6,1,2,FB,2082.55,89.3978,5.79016,0.933131,5.74563
PITCHER B,20190509,6,1,3,CH,1445.06,83.2553,5.61779,1.01837,6.3821
PITCHER B,20190509,6,1,4,FB,2044.54,90.0493,5.78628,0.784174,5.73073
PITCHER B,20190509,6,1,5,FB,2005.91,91.9499,5.71023,0.782884,5.73045
PITCHER B,20190509,6,1,6,CH,1415.38,85.2474,5.80647,0.639888,5.59201
PITCHER B,20190509,6,1,7,CH,1301.73,84.6635,5.92999,0.789433,5.72489
PITCHER B,20190509,6,2,1,FB,1822.91,90.3473,5.70351,0.907069,5.76362
PITCHER B,20190509,6,2,2,FB,1991.94,91.1259,5.72723,0.816578,5.7292
PITCHER B,20190509,6,2,3,CH,1377.09,84.111,5.78689,0.891233,5.6534
PITCHER B,20190509,6,2,4,FB,1932.62,92.5,5.69511,0.835786,5.77519
PITCHER B,20190509,6,3,1,SL,2160.89,83.19,5.55284,1.02324,5.631
PITCHER B,20190509,6,3,2,SL,2224,83.3724,5.37719,0.888716,5.6408
PITCHER B,20190509,6,3,3,FB,1896.93,92.4759,5.59597,0.877098,5.64877
PITCHER B,20190509,6,3,4,FB,1968.18,90.6915,5.78718,0.993929,5.48933
PITCHER B,20190509,6,3,5,CH,1356.14,85.0432,5.95087,0.89963,5.65535
PITCHER B,20190509,6,3,6,FB,1994.26,91.332,5.7813,0.983326,5.35575
PITCHER B,20190509,6,3,7,FB,1878.07,93.1945,5.78262,1.02377,5.47876
PITCHER B,20190509,6,3,8,FB,1782.34,92.3519,5.69941,1.09479,5.49183
PITCHER B,20190509,6,4,1,CH,1373.56,83.5752,5.91062,1.15656,5.69242
PITCHER B,20190509,6,4,2,FB,1950.15,91.1149,5.71158,0.812649,5.73639
PITCHER B,20190509,6,5,1,FB,1865.16,91.3754,5.5669,0.835356,6.18265
PITCHER B,20190509,6,5,2,FB,1983.95,91.0551,5.61714,0.91472,5.54786
PITCHER B,20190509,6,5,3,FB,2111.02,91.2545,5.80985,0.789671,6.02589
PITCHER B,20190509,6,5,4,FB,1993.04,91.9651,5.66786,0.852469,6.10651
PITCHER B,20190509,6,5,5,CH,1366.67,84.4318,6.02984,0.743096,5.79649
PITCHER B,20190509,7,1,1,FB,NULL,81.488,5.42463,1.01038,5.77211
PITCHER B,20190509,7,1,2,CH,1251.54,83.757,5.53472,0.996875,6.08871
PITCHER B,20190509,7,1,3,CH,1257.317642,83.8300134,5.607723314,0.923875353,5.993705754
PITCHER B,20190509,7,2,1,FB,2127.93,90.8445,5.53081,0.920143,5.66047
PITCHER B,20190509,7,2,2,FB,2116.11,90.3289,5.70606,0.76658,6.03116
PITCHER B,20190509,7,2,3,FB,2148.26,90.2422,5.82906,0.977494,5.78725
PITCHER B,20190509,7,3,1,FB,1969.64,89.5269,5.68139,1.13176,5.48956
PITCHER B,20190509,7,3,2,FB,1868.81,90.7077,5.91726,1.01732,5.44052
PITCHER B,20190509,7,3,3,FB,1757.22,90.2768,5.55565,1.16289,5.52676
PITCHER B,20190509,7,3,4,CH,1283.7,83.4044,5.68879,1.01096,5.73482
PITCHER B,20190509,7,3,5,FB,1859.52,90.4339,5.52173,1.06685,5.55571
PITCHER B,20190509,7,3,6,SL,2229.33,83.0316,5.5343,1.08372,5.51239
PITCHER B,20190515,1,1,1,FB,2120.96,86.8045,5.38466,1.32982,6.06163
PITCHER B,20190515,1,1,2,FB,2117.89,87.4845,5.28976,1.14529,5.86339
PITCHER B,20190515,1,1,3,CH,1405.38,80.5152,5.58755,1.18338,5.7988
PITCHER B,20190515,1,1,4,FB,2177.39,88.0958,5.40614,1.39306,5.75562
PITCHER B,20190515,1,2,1,FB,2168.78,87.1075,5.32769,1.19047,5.8878
PITCHER B,20190515,1,3,1,CH,1398.36,80.0084,5.57861,1.10101,5.99011
PITCHER B,20190515,1,3,2,FB,2028.28,88.1613,5.40718,1.07262,5.64396
PITCHER B,20190515,1,3,3,SL,2403.87,81.5591,5.07949,1.00131,5.85547
PITCHER B,20190515,1,3,4,FB,2127.88,88.2057,5.42228,0.94347,6.06765
PITCHER B,20190515,1,4,1,FB,2105.16,88.3457,5.44697,1.43798,5.80447
PITCHER B,20190515,2,1,1,FB,2032.33,87.0519,5.20986,1.26124,5.76348
PITCHER B,20190515,2,1,2,CH,1379.53,79.8119,5.49281,1.12239,5.95534
PITCHER B,20190515,2,1,3,CH,1454.81,81.2883,5.36353,1.14925,6.17852
PITCHER B,20190515,2,1,4,FB,2075.34,87.622,5.44162,1.22835,5.61919
PITCHER B,20190515,2,2,1,FB,2188.53,87.8858,5.28865,1.21334,5.86507
PITCHER B,20190515,2,3,1,FB,2031.15,86.7763,5.35783,1.14833,5.60676
